Account ID,Campaign ID,Close Date,Closed Lost Reason,Contact ID,Created By ID,Created Date,Fiscal Quarter,Fiscal Year,Forecast Category,Industry,Interface Type,Last Activity,Last Stage Change Date,LDO,Lead Application,Lead Source,Opportunity ID,Owner ID,Primary Application,Primary Contact,Product Category,Product of Interest,Stage,Amount,Probability (%)
0013100001fpsq6AAA,No Campaign,30-09-2017,Not Applicable,Unknown Contact,00531000007MUoEAAW,14-03-2016,3,2017,Pipeline,Transportation,Unknown,08-06-2016,08-06-2016,FALSE,Not Specified,Other,0063100000bhqA8AAI,00531000006uPsjAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Customer Assessment w/ Favorable Evaluation,"$65,000.00 ",30
0013100001frU9MAAU,No Campaign,28-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,15-03-2016,4,2018,Omitted,Transportation,Auto-Classic,23-04-2019,11-06-2019,FALSE,Biotherapeutics;Proteomics and Peptide Mapping,Sales Seminar,0063100000bhxkeAAA,0055A000009sZg0QAE,Biotherapeutics,0033100002vtBysAAE,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001frUCVAA2,No Campaign,30-09-2021,Not Applicable,Unknown Contact,00531000007KAu8AAG,15-03-2016,3,2021,Pipeline,Transportation,Auto-Classic,19-05-2021,04-05-2020,FALSE,Biotherapeutics;Metabolomics,Field Sales,0063100000bhxmaAAA,0055A000008zqzaQAA,Biotherapeutics,0033100002vtC21AAE,System,ZipChip,Quoted Funnel,"$71,650.00 ",30
0013100001frZqgAAE,70131000001YBx9AAG,13-04-2016,Not Applicable,Unknown Contact,00531000007M2hjAAC,16-03-2016,2,2016,Closed,Transportation,Manual-Classic,No Activity Recorded,10-03-2018,FALSE,Biotherapeutics;Metabolomics,Referral,0063100000bi1IPAAY,0055A000008zqzaQAA,Proteomics,0033100002vtJUHAA2,System,ZipChip,Closed Won,"$28,500.00 ",100
0013100001frnRWAAY,No Campaign,31-03-2017,Lost or No Budget,Unknown Contact,00531000007KAsvAAG,17-03-2016,1,2017,Omitted,Transportation,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Inside Sales,0063100000biDuuAAE,00531000007KAsvAAG,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$56,500.00 ",0
0013100001frv0jAAA,No Campaign,30-09-2016,Lost or No Budget,Unknown Contact,00531000007KgPgAAK,18-03-2016,3,2016,Omitted,Transportation,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Advertisement,0063100000biKX6AAM,00531000007KAsvAAG,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,625.00 ",0
001i000000AmGYwAAN,No Campaign,30-09-2016,Not Applicable,Unknown Contact,005i0000000fNkyAAE,18-03-2016,3,2016,Omitted,Transportation,Unknown,No Activity Recorded,06-01-2020,TRUE,Not Specified,Other,0063100000biL1vAAE,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$22,30,345.00 ",0
001i000001PAXH0AAP,No Campaign,30-06-2016,Duplicate opportunity,Unknown Contact,00531000007KgPgAAK,18-03-2016,2,2016,Omitted,Transportation,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000biLJQAA2,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,625.00 ",0
0013100001k9FSCAA2,No Campaign,31-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,18-03-2016,4,2018,Omitted,Agriculture,Manual-Classic,23-04-2019,11-06-2019,FALSE,Biotherapeutics;Metabolomics,Field Sales,0063100000biMhnAAE,0055A000009sZg0QAE,Biotherapeutics,0033100002vuoY6AAI,System,ZipChip,Closed Lost,"$56,177.14 ",0
0013100001fs0lgAAA,No Campaign,31-03-2016,Not Applicable,Unknown Contact,00531000007KgPgAAK,19-03-2016,1,2016,Omitted,Agriculture,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Website,0063100000biORrAAM,00531000007KgPgAAK,No Application Selected,0033100002vuryjAAA,Uncategorized,Product Not Specified,Closed Lost,$0.00,0
0013100001fs0lgAAA,No Campaign,30-06-2016,Not Applicable,Unknown Contact,00531000007KgPgAAK,19-03-2016,2,2016,Omitted,Construction,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Other,0063100000biORwAAM,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$1,66,380.75 ",0
0013100001elrhEAAQ,70131000001YBx9AAG,30-12-2020,Contact has moved,0035A00003Jhh6AQAR,00531000007KAu8AAG,21-03-2016,4,2020,Omitted,Construction,Auto-Classic,29-05-2020,29-05-2020,FALSE,Biotherapeutics,Referral,0063100000biXiAAAU,0055A00000Bb2djQAB,Biotherapeutics,0033100002vv7lsAAA,System,ZipChip,Closed Lost,"$58,369.00 ",0
0013100001fsGr5AAE,No Campaign,28-12-2018,Duplicate opportunity,Unknown Contact,00531000007KAu8AAG,22-03-2016,4,2018,Omitted,Construction,Unknown,29-07-2016,05-04-2019,FALSE,Proteomics and Peptide Mapping,Website,0063100000bibLhAAI,0055A000008zqzaQAA,Proteomics,0033100002vvA7cAAE,Uncategorized,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001fscRSAAY,No Campaign,31-12-2020,Not Applicable,Unknown Contact,00531000007KgPgAAK,24-03-2016,4,2020,Pipeline,Consulting,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000bio1FAAQ,00531000007KgPgAAK,Drugs,No Primary Contact,Uncategorized,Product Not Specified,Qualified Opportunity,$0.00,10
0013100001fscRSAAY,No Campaign,20-05-2020,Duplicate opportunity,Unknown Contact,00531000007KgPgAAK,24-03-2016,2,2020,Omitted,Agriculture,Unknown,No Activity Recorded,20-05-2020,FALSE,Not Specified,Trade Show,0063100000bio1jAAA,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,500.00 ",0
001i000001PAXH0AAP,No Campaign,30-06-2016,Lost or No Budget,Unknown Contact,00531000007KgPgAAK,24-03-2016,2,2016,Omitted,Agriculture,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000bio3fAAA,0055A000009sa63QAA,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,625.00 ",0
0013100001fscbNAAQ,No Campaign,30-06-2016,Lost or No Budget,Unknown Contact,00531000007KgPgAAK,24-03-2016,2,2016,Omitted,Agriculture,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000bio5qAAA,0055A000009sa63QAA,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,625.00 ",0
0013100001fscftAAA,No Campaign,26-05-2020,Non Responsive,Unknown Contact,00531000007KgPgAAK,24-03-2016,2,2020,Omitted,Agriculture,Unknown,No Activity Recorded,26-05-2020,FALSE,Not Specified,Trade Show,0063100000bio8GAAQ,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,500.00 ",0
0013100001fshyPAAQ,No Campaign,27-04-2018,Not Applicable,0035A00003FYewJQAT,00531000007KAsvAAG,24-03-2016,2,2018,Closed,Agriculture,Unknown,24-04-2018,06-01-2020,FALSE,Not Specified,Inside Sales,0063100000bir5WAAQ,00531000007KAsvAAG,Explosives,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$64,350.00 ",100
0013100001fsoNJAAY,No Campaign,03-04-2016,Not Applicable,Unknown Contact,00531000007M2hjAAC,25-03-2016,2,2016,Closed,Agriculture,Unknown,No Activity Recorded,10-03-2018,FALSE,Biotherapeutics;Proteomics and Peptide Mapping;Metabolomics,Trade Show,0063100000biw5lAAA,0055A000008iLoOQAU,Biotherapeutics,0033100002vw3mHAAQ,System,ZipChip,Closed Won,"$52,000.00 ",100
0013100001gbOlhAAE,No Campaign,29-04-2016,Not Applicable,Unknown Contact,00531000007KAu8AAG,28-03-2016,2,2016,Closed,Agriculture,Auto-Classic,27-04-2016,10-03-2018,FALSE,Biotherapeutics,Referral,0063100000bj4xEAAQ,0055A000008iLoJQAU,Biotherapeutics,0033100002vvEgHAAU,System,ZipChip,Closed Won,"$28,500.00 ",100
0013100001ftCmJAAU,No Campaign,06-11-2018,Lost or No Budget,Unknown Contact,00531000007KAsvAAG,29-03-2016,4,2018,Omitted,Agriculture,Unknown,27-04-2018,06-01-2020,FALSE,Not Specified,Field Sales,0063100000bjBkTAAU,00531000007KAsvAAG,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,500.00 ",0
0013100001ftDKRAA2,No Campaign,01-03-2020,Non Responsive,Unknown Contact,00531000007KAu8AAG,29-03-2016,1,2020,Omitted,Agriculture,Auto-Classic,03-02-2020,04-02-2020,FALSE,Proteomics and Peptide Mapping,Other,0063100000bjCzBAAU,0055A000009GjocQAC,Proteomics,0033100002vwdm3AAA,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001ftJMpAAM,No Campaign,27-12-2019,Duplicate opportunity,Unknown Contact,00531000007KAu8AAG,30-03-2016,4,2019,Omitted,Agriculture,Unknown,08-04-2016,16-11-2018,FALSE,Not Specified,Website,0063100000bjHRMAA2,0055A000008zqzaQAA,Metabolomics,No Primary Contact,Uncategorized,ZipChip,Closed Lost,"$72,600.00 ",0
0013100001frKBoAAM,No Campaign,21-06-2021,Not Applicable,Unknown Contact,00531000007KAsvAAG,31-03-2016,2,2021,Closed,Agriculture,Unknown,18-03-2021,21-06-2021,FALSE,Not Specified,Inside Sales,0063100000bjN6LAAU,0055A000009sa63QAA,No Application Selected,No Primary Contact,Uncategorized,MX908,Closed Won,"$86,450.00 ",100
0013100001gZQZ9AAO,No Campaign,30-06-2016,Lost or No Budget,Unknown Contact,00531000007KgPgAAK,31-03-2016,2,2016,Omitted,Agriculture,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Inside Sales,0063100000bjNqiAAE,0055A000009sa63QAA,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,625.00 ",0
0013100001gYObWAAW,No Campaign,01-01-2020,Contact has moved,Unknown Contact,00531000007KAu8AAG,01-04-2016,1,2020,Omitted,Agriculture,Auto-Classic,04-04-2019,19-12-2019,FALSE,Biotherapeutics,Website,0063100000bjUufAAE,0055A000009GjocQAC,Biotherapeutics,0033100002wd8puAAA,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gZda5AAC,No Campaign,31-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,01-04-2016,4,2018,Omitted,Agriculture,Unknown,18-04-2019,11-06-2019,FALSE,Biotherapeutics,Trade Show,0063100000bjVFjAAM,0055A000009sZg0QAE,Biotherapeutics,0033100002wd9PJAAY,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gZsSEAA0,No Campaign,09-05-2016,Duplicate opportunity,Unknown Contact,00531000007KAsvAAG,03-04-2016,2,2016,Omitted,Agriculture,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Other,0063100000bjgHeAAI,00531000007KAsvAAG,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$77,220.00 ",0
0013100001gaRiSAAU,No Campaign,23-04-2019,Incompatible Mass Spec,Unknown Contact,00531000007KAu8AAG,06-04-2016,2,2019,Omitted,Agriculture,Auto-Classic,22-04-2019,23-04-2019,FALSE,Metabolomics,Website,0063100000bjwtuAAA,0055A000009sZg0QAE,Metabolomics,0033100002wdxueAAA,System,ZipChip,Closed Lost,$0.00 ,0
0013100001gaTySAAU,No Campaign,28-12-2019,Non Responsive,Unknown Contact,00531000007KAu8AAG,06-04-2016,4,2019,Omitted,Apparel,Manual-Ti,23-04-2020,25-11-2019,FALSE,Cell Lysates;Metabolomics,Trade Show,0063100000bjyJNAAY,0055A000008zqzaQAA,Biotherapeutics,0033100002we0izAAA,System,ZipChip,Closed Lost,"$57,394.00 ",0
0013100001gW6fvAAC,No Campaign,26-09-2019,Non Responsive,Unknown Contact,00531000007KAu8AAG,15-04-2016,3,2019,Omitted,Apparel,Auto-Classic,08-07-2019,26-09-2019,FALSE,Biotherapeutics,Website,0063100000brcf3AAA,0055A000009sZg0QAE,Biotherapeutics,0033100002wBVGaAAO,System,ZipChip,Closed Lost,"$57,394.00 ",0
0013100001gWWASAA4,No Campaign,30-04-2016,Not Applicable,Unknown Contact,005i0000000fNkyAAE,15-04-2016,2,2016,Omitted,Apparel,Unknown,No Activity Recorded,06-01-2020,TRUE,Not Specified,Other,0063100000brfsIAAQ,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$35,75,000.00 ",0
0013100001fpz8iAAA,No Campaign,30-04-2016,Not Applicable,Unknown Contact,005i0000000fNkyAAE,15-04-2016,2,2016,Omitted,Apparel,Unknown,No Activity Recorded,06-01-2020,TRUE,Not Specified,Other,0063100000brfxvAAA,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$35,75,000.00 ",0
0013100001eCIpHAAW,No Campaign,14-07-2016,Not Applicable,Unknown Contact,00531000007KAsvAAG,18-04-2016,3,2016,Closed,Apparel,Unknown,15-03-2018,06-01-2020,FALSE,Not Specified,Field Sales,0063100000brr2QAAQ,00531000007KAsvAAG,All Hazards,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$1,13,000.00 ",100
0013100001gWmHJAA0,No Campaign,30-06-2016,Not Applicable,Unknown Contact,00531000007KgPgAAK,18-04-2016,2,2016,Omitted,Apparel,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000brsyvAAA,00531000007KgPgAAK,No Application Selected,0033100002wC5gcAAC,Uncategorized,Product Not Specified,Closed Lost,$0.00,0
0013100001gbb7YAAQ,No Campaign,28-12-2018,Contact has moved,Unknown Contact,00531000007KAu8AAG,18-04-2016,4,2018,Omitted,Banking,Unknown,06-09-2017,18-04-2019,FALSE,Biotherapeutics,Field Sales,0063100000brszAAAQ,0055A000009sZg0QAE,Biotherapeutics,0033100002wC5grAAC,System,ZipChip,Closed Lost,"$57,394.00 ",0
0013100001gWmHJAA0,No Campaign,30-09-2016,Not Applicable,Unknown Contact,00531000007KgPgAAK,18-04-2016,3,2016,Omitted,Banking,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000brszUAAQ,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$71,500.00 ",0
0013100001frK2lAAE,70131000001YBx9AAG,28-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,18-04-2016,4,2018,Omitted,Banking,Auto-Classic,23-04-2019,11-06-2019,FALSE,Biotherapeutics,Referral,0063100000brtAbAAI,0055A000009sZg0QAE,Biotherapeutics,0033100002wC72xAAC,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gWnagAAC,No Campaign,28-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,18-04-2016,4,2018,Omitted,Banking,Auto-Classic,23-04-2019,11-06-2019,FALSE,Metabolomics,Website,0063100000brtClAAI,0055A000009sZg0QAE,Metabolomics,0033100002wC75IAAS,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gWqEiAAK,No Campaign,27-12-2019,Contact has moved,Unknown Contact,00531000007KAu8AAG,18-04-2016,4,2019,Omitted,Consulting,Unknown,No Activity Recorded,22-03-2018,FALSE,Proteomics and Peptide Mapping,Website,0063100000brwi9AAA,0055A000008zqzaQAA,Proteomics,0033100002wCBKHAA4,System,ZipChip,Closed Lost,"$28,500.00 ",0
0013100001fpk4nAAA,No Campaign,28-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,18-04-2016,4,2018,Omitted,Consulting,Auto-Ti,22-04-2019,11-06-2019,FALSE,Biotherapeutics;Proteomics and Peptide Mapping,Field Sales,0063100000brwoYAAQ,0055A000009sZg0QAE,Biotherapeutics,0033100002wCBRhAAO,System,ZipChip,Closed Lost,"$72,600.00 ",0
0013100001gZd3uAAC,70131000001YBx9AAG,12-06-2016,Not Applicable,Unknown Contact,00531000007KAu8AAG,19-04-2016,2,2016,Closed,Consulting,Auto-Classic,22-06-2017,10-03-2018,FALSE,Biotherapeutics,Referral,0063100000bs379AAA,0055A000008iLoJQAU,Biotherapeutics,0033100002wCMLoAAO,System,ZipChip,Closed Won,"$28,500.00 ",100
0013100001gWxm7AAC,No Campaign,23-08-2017,Not Applicable,Unknown Contact,00531000007KAu8AAG,19-04-2016,3,2017,Closed,Consulting,Manual-Classic,No Activity Recorded,10-03-2018,FALSE,Cell Lysates;Metabolomics,Trade Show,0063100000bs399AAA,0055A000008zqzaQAA,Proteomics,0033100002wCMQ5AAO,System,ZipChip,Closed Won,"$54,782.00 ",100
0013100001gWxm7AAC,No Campaign,01-07-2020,Non Responsive,Unknown Contact,00531000007KAu8AAG,19-04-2016,3,2020,Omitted,Education,Manual-Classic,21-05-2019,01-07-2019,FALSE,Intact Proteins & Antibodies,Referral,0063100000bs3BKAAY,0055A000009GjocQAC,Biotherapeutics,0033100002wCMSQAA4,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gWxtDAAS,No Campaign,28-11-2017,Not Applicable,Unknown Contact,00531000007KAu8AAG,19-04-2016,4,2017,Closed,Education,Auto-Classic,No Activity Recorded,10-03-2018,FALSE,Cell Lysates;Metabolomics,Referral,0063100000bs3ELAAY,0055A000008zqzaQAA,Proteomics,0033100002wCMXLAA4,System,ZipChip,Closed Won,"$50,015.00 ",100
0013100001gX1c0AAC,No Campaign,29-07-2017,Not Applicable,Unknown Contact,00531000006uPsjAAE,19-04-2016,3,2017,Pipeline,Education,Unknown,No Activity Recorded,19-04-2016,FALSE,Not Specified,Website,0063100000bs6w4AAA,00531000006uPsjAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Customer Assessment w/ Favorable Evaluation,"$70,000.00 ",30
0013100001enwXDAAY,No Campaign,29-09-2017,Not Applicable,Unknown Contact,00531000007MUoEAAW,19-04-2016,3,2017,Pipeline,Education,Unknown,No Activity Recorded,29-11-2016,FALSE,Not Specified,Referral,0063100000bs7EaAAI,00531000006uPsjAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Customer Assessment w/ Favorable Evaluation,"$70,000.00 ",30
0013100001gX3sAAAS,70131000001Xm2LAAS,29-09-2017,Not Applicable,Unknown Contact,00531000007MUoEAAW,19-04-2016,3,2017,Pipeline,Education,Unknown,No Activity Recorded,19-04-2016,FALSE,Not Specified,Trade Show,0063100000bs92IAAQ,00531000006uPsjAAE,No Application Selected,0033100002wCVQtAAO,Uncategorized,Product Not Specified,Qualified Opportunity,"$65,000.00 ",20
0013100001gX4A9AAK,No Campaign,19-04-2017,Not Applicable,Unknown Contact,005i0000000fNkyAAE,19-04-2016,2,2017,Omitted,Education,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Inside Sales,0063100000bs9OiAAI,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$74,548.00 ",0
0013100001qvZsSAAU,70131000001YBx9AAG,26-03-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,20-04-2016,1,2018,Omitted,Education,Unknown,22-08-2017,26-03-2018,FALSE,Biotherapeutics,Referral,0063100000bsAAyAAM,0055A000008iLoJQAU,Biotherapeutics,No Primary Contact,Uncategorized,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001k5ZyRAAU,No Campaign,01-07-2020,Other,Unknown Contact,00531000007KAu8AAG,20-04-2016,3,2020,Omitted,Education,Auto-Classic,22-08-2019,13-02-2020,FALSE,Metabolomics,Website,0063100000bsACVAA2,0055A000009GjocQAC,Metabolomics,0033100002wCXXAAA4,System,ZipChip,Closed Lost,"$75,320.00 ",0
0013100001gX5LzAAK,70131000001YBx9AAG,28-12-2018,Contact has moved,Unknown Contact,00531000007KAu8AAG,20-04-2016,4,2018,Omitted,Education,Auto-Classic,06-09-2017,16-04-2019,FALSE,Biotherapeutics,Referral,0063100000bsADJAA2,0055A000009sZg0QAE,Biotherapeutics,0033100002wCXYNAA4,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gX5LzAAK,70131000001YBx9AAG,28-12-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,20-04-2016,4,2018,Omitted,Electronics,Auto-Classic,22-04-2019,11-06-2019,FALSE,Biotherapeutics,Referral,0063100000bsAEDAA2,0055A000009sZg0QAE,Biotherapeutics,0033100002wCXaEAAW,System,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001fsGopAAE,70131000001YBx9AAG,16-03-2018,Non Responsive,Unknown Contact,00531000007KAu8AAG,20-04-2016,1,2018,Omitted,Electronics,Unknown,No Activity Recorded,16-03-2018,FALSE,Metabolomics,Referral,0063100000bsAEwAAM,0055A000008iLoJQAU,Metabolomics,No Primary Contact,Uncategorized,ZipChip,Closed Lost,"$54,805.00 ",0
0013100001gX9DpAAK,No Campaign,31-12-2016,Not Applicable,Unknown Contact,00531000007KgPgAAK,20-04-2016,4,2016,Closed,Electronics,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Website,0063100000bsDEqAAM,00531000007KgPgAAK,No Application Selected,0033100002wCbeCAAS,Uncategorized,Product Not Specified,Closed Won,$0.00,100
0013100001gX9DpAAK,No Campaign,29-09-2017,Not Applicable,Unknown Contact,00531000007KgPgAAK,20-04-2016,3,2017,Closed,Electronics,Unknown,No Activity Recorded,24-02-2020,FALSE,Not Specified,Website,0063100000bsDGLAA2,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$71,500.00 ",100
0013100001gang7AAA,No Campaign,31-03-2016,Not Applicable,Unknown Contact,00531000006uPsjAAE,08-04-2016,1,2016,Closed,Electronics,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Field Sales,0063100000c9carAAA,00531000006uPsjAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$70,000.00 ",100
0013100001gawnXAAQ,No Campaign,31-12-2020,Not Applicable,Unknown Contact,00531000007KgPgAAK,09-04-2016,4,2020,Pipeline,Biotechnology,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Other,0063100000c9jv9AAA,00531000007KgPgAAK,All Hazards,0033100002wej9AAAQ,Uncategorized,Product Not Specified,Qualified Opportunity,"$3,79,035.20 ",10
0013100001gawnXAAQ,No Campaign,31-03-2022,Not Applicable,Unknown Contact,00531000007KgPgAAK,09-04-2016,1,2022,Pipeline,Banking,Unknown,No Activity Recorded,07-06-2021,FALSE,Not Specified,Other,0063100000c9jvEAAQ,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$1,37,103.00 ",30
001i000001O0EcFAAV,No Campaign,30-09-2016,Not Applicable,Unknown Contact,005i0000000fNkyAAE,11-04-2016,3,2016,Closed,Banking,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Other,0063100000c9uVsAAI,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$3,25,000.00 ",100
0013100001gbGGrAAM,No Campaign,31-12-2020,Not Applicable,Unknown Contact,00531000007KgPgAAK,12-04-2016,4,2020,Pipeline,Banking,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Trade Show,0063100000c9vEPAAY,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Qualified Opportunity,"$72,136.00 ",10
0013100001gbQdRAAU,No Campaign,29-12-2017,Non Responsive,Unknown Contact,00531000007KAu8AAG,13-04-2016,4,2017,Omitted,Banking,Manual-Classic,23-04-2019,11-06-2019,FALSE,Metabolomics,Website,0063100000cA4CDAA0,0055A000009sZg0QAE,Metabolomics,0033100002wfKDyAAM,System,ZipChip,Closed Lost,$0.00,0
0013100001envD8AAI,701i00000008WW0AAM,05-09-2018,Not Applicable,00331000033W3IfAAK,00531000007KAsvAAG,13-04-2016,3,2018,Closed,Banking,Unknown,17-09-2018,06-01-2020,FALSE,Not Specified,Trade Show,0063100000cA94oAAC,00531000007KAsvAAG,All Hazards,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$71,500.00 ",100
0013100001gbb7YAAQ,No Campaign,29-12-2017,Non Responsive,Unknown Contact,00531000007KAu8AAG,13-04-2016,4,2017,Omitted,Banking,Unknown,18-04-2019,11-06-2019,FALSE,Metabolomics,Field Sales,0063100000cAAfpAAG,0055A000009sZg0QAE,Metabolomics,0033100002wfXb5AAE,System,ZipChip,Closed Lost,"$28,500.00 ",0
001i000001MZ8IpAAL,No Campaign,30-04-2016,Not Applicable,Unknown Contact,005i0000000fNkyAAE,14-04-2016,2,2016,Omitted,Banking,Unknown,No Activity Recorded,06-01-2020,TRUE,Not Specified,Field Sales,0063100000cAFibAAG,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Lost,"$35,75,000.00 ",0
001i000001MZ8IpAAL,No Campaign,30-04-2016,Not Applicable,003i0000023lOOhAAM,005i0000000fNkyAAE,14-04-2016,2,2016,Closed,Banking,Unknown,No Activity Recorded,06-01-2020,TRUE,Not Specified,Field Sales,0063100000cAFmBAAW,005i0000000fNkyAAE,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Closed Won,"$34,76,150.00 ",100
